Fecha;Consumo
2019-08-03 17;29,6675
2019-08-03 18;29,40216667
2019-08-03 19;29,36766667
2019-08-03 20;29,211
2019-08-03 21;29,70583333
2019-08-03 22;29,39566667
2019-08-03 23;27,64066667
2019-08-04 00;26,00533333
2019-08-04 01;24,5225
2019-08-04 02;23,26316667
2019-08-04 03;22,48633333
2019-08-04 04;21,93316667
2019-08-04 05;21,73466667
2019-08-04 06;21,82233333
2019-08-04 07;21,37583333
2019-08-04 08;22,17083333
2019-08-04 09;23,79283333
2019-08-04 10;25,38766667
2019-08-04 11;26,70716667
2019-08-04 12;27,5325
2019-08-04 13;28,3205
2019-08-04 14;29,014
2019-08-04 15;28,57916667
2019-08-04 16;28,00033333
2019-08-04 17;27,761
2019-08-04 18;27,5365
2019-08-04 19;27,6295
2019-08-04 20;27,8465
2019-08-04 21;28,8785
2019-08-04 22;29,5165
2019-08-04 23;27,8905
2019-08-05 00;26,07816667
2019-08-05 01;24,45466667
2019-08-05 02;23,245
2019-08-05 03;22,77183333
2019-08-05 04;22,48983333
2019-08-05 05;22,6535
2019-08-05 06;24,49716667
2019-08-05 07;26,21333333
2019-08-05 08;28,5285
2019-08-05 09;31,0215
2019-08-05 10;32,59216667
2019-08-05 11;33,7775
2019-08-05 12;34,903
2019-08-05 13;35,8485
2019-08-05 14;35,78783333
2019-08-05 15;35,16883333
2019-08-05 16;34,91183333
2019-08-05 17;34,7935
2019-08-05 18;34,33533333
2019-08-05 19;33,63183333
2019-08-05 20;32,98966667
2019-08-05 21;33,255
2019-08-05 22;32,50183333
2019-08-05 23;30,13733333
2019-08-06 00;28,07316667
2019-08-06 01;26,207
2019-08-06 02;24,96516667
2019-08-06 03;24,23166667
2019-08-06 04;23,936
2019-08-06 05;24,19966667
2019-08-06 06;25,67916667
2019-08-06 07;27,29283333
2019-08-06 08;29,52266667
2019-08-06 09;31,84983333
2019-08-06 10;33,41983333
2019-08-06 11;34,558
2019-08-06 12;35,59166667
2019-08-06 13;36,33416667
2019-08-06 14;36,2885
2019-08-06 15;35,65116667
2019-08-06 16;35,53566667
2019-08-06 17;35,0845
2019-08-06 18;34,48383333
2019-08-06 19;33,90033333
2019-08-06 20;33,22483333
2019-08-06 21;33,6525
2019-08-06 22;32,761
2019-08-06 23;30,25516667
2019-08-07 00;28,09266667
2019-08-07 01;26,39683333
2019-08-07 02;25,18183333
2019-08-07 03;24,48266667
2019-08-07 04;24,2625
2019-08-07 05;24,33633333
2019-08-07 06;25,92133333
2019-08-07 07;27,68666667
2019-08-07 08;29,762
2019-08-07 09;32,045
2019-08-07 10;33,2815
2019-08-07 11;34,37016667
2019-08-07 12;35,307
2019-08-07 13;35,90733333
2019-08-07 14;35,34983333
2019-08-07 15;34,465
2019-08-07 16;34,16533333
2019-08-07 17;33,93466667
2019-08-07 18;33,3615
2019-08-07 19;32,82066667
2019-08-07 20;32,36583333
2019-08-07 21;32,94783333
2019-08-07 22;32,056
2019-08-07 23;29,89983333
2019-08-08 00;27,968
2019-08-08 01;26,2845
2019-08-08 02;24,9275
2019-08-08 03;24,34416667
2019-08-08 04;24,01633333
2019-08-08 05;24,18016667
2019-08-08 06;25,5315
2019-08-08 07;27,07866667
2019-08-08 08;29,35216667
2019-08-08 09;32,04866667
2019-08-08 10;33,7715
2019-08-08 11;34,9615
2019-08-08 12;36,17216667
2019-08-08 13;36,89616667
2019-08-08 14;36,6595
2019-08-08 15;35,922
2019-08-08 16;35,72466667
2019-08-08 17;35,4835
2019-08-08 18;35,0005
2019-08-08 19;34,19116667
2019-08-08 20;33,54333333
2019-08-08 21;33,79333333
2019-08-08 22;33,11666667
2019-08-08 23;30,78816667
2019-08-09 00;28,603
2019-08-09 01;26,81716667
2019-08-09 02;25,42316667
2019-08-09 03;24,78466667
2019-08-09 04;24,41683333
2019-08-09 05;24,40033333
2019-08-09 06;25,8475
2019-08-09 07;27,392
2019-08-09 08;29,49316667
2019-08-09 09;32,04
2019-08-09 10;33,9245
2019-08-09 11;35,19483333
2019-08-09 12;36,29883333
2019-08-09 13;37,17583333
2019-08-09 14;36,82783333
2019-08-09 15;35,9165
2019-08-09 16;35,61633333
2019-08-09 17;35,26416667
2019-08-09 18;34,665
2019-08-09 19;33,89466667
2019-08-09 20;33,15683333
2019-08-09 21;33,12666667
2019-08-09 22;32,32283333
2019-08-09 23;30,18666667
2019-08-10 00;28,52433333
2019-08-10 01;26,65683333
2019-08-10 02;25,28533333
2019-08-10 03;24,29133333
2019-08-10 04;23,6415
2019-08-10 05;23,38833333
2019-08-10 06;23,617
2019-08-10 07;23,75966667
2019-08-10 08;25,00583333
2019-08-10 09;27,36533333
2019-08-10 10;29,40166667
2019-08-10 11;30,44833333
2019-08-10 12;31,319
2019-08-10 13;31,99133333
2019-08-10 14;31,953
2019-08-10 15;31,27
2019-08-10 16;30,67516667
2019-08-10 17;30,2835
2019-08-10 18;29,934
2019-08-10 19;29,568
2019-08-10 20;29,36333333
2019-08-10 21;30,083
2019-08-10 22;29,48166667
2019-08-10 23;27,7105
2019-08-11 00;26,176
2019-08-11 01;24,542
2019-08-11 02;23,305
2019-08-11 03;22,487
2019-08-11 04;21,96383333
2019-08-11 05;21,82116667
2019-08-11 06;21,89183333
2019-08-11 07;21,4715
2019-08-11 08;21,9325
2019-08-11 09;23,5525
2019-08-11 10;25,20683333
2019-08-11 11;26,47566667
2019-08-11 12;27,31983333
2019-08-11 13;28,01466667
2019-08-11 14;28,42733333
2019-08-11 15;27,82683333
2019-08-11 16;27,20166667
2019-08-11 17;26,865
2019-08-11 18;26,68316667
2019-08-11 19;26,60766667
2019-08-11 20;26,77683333
2019-08-11 21;28,16816667
2019-08-11 22;28,45433333
2019-08-11 23;26,84716667
2019-08-12 00;25,16616667
2019-08-12 01;23,70083333
2019-08-12 02;22,59966667
2019-08-12 03;22,0185
2019-08-12 04;21,69916667
2019-08-12 05;21,949
2019-08-12 06;23,237
2019-08-12 07;24,77466667
2019-08-12 08;26,62216667
2019-08-12 09;28,88283333
2019-08-12 10;30,1875
2019-08-12 11;31,0555
2019-08-12 12;31,83516667
2019-08-12 13;32,28966667
2019-08-12 14;31,98633333
2019-08-12 15;31,32983333
2019-08-12 16;30,93266667
2019-08-12 17;30,48433333
2019-08-12 18;30,23816667
2019-08-12 19;29,89716667
2019-08-12 20;29,42466667
2019-08-12 21;30,403
2019-08-12 22;29,6085
2019-08-12 23;27,37366667
2019-08-13 00;25,66766667
2019-08-13 01;24,0545
2019-08-13 02;23,0055
2019-08-13 03;22,481
2019-08-13 04;22,1715
2019-08-13 05;22,354
2019-08-13 06;23,54816667
2019-08-13 07;24,91916667
2019-08-13 08;26,48266667
2019-08-13 09;28,36683333
2019-08-13 10;29,708
2019-08-13 11;30,553
2019-08-13 12;31,4985
2019-08-13 13;32,17833333
2019-08-13 14;31,9115
2019-08-13 15;31,14266667
2019-08-13 16;30,86683333
2019-08-13 17;30,639
2019-08-13 18;30,32483333
2019-08-13 19;29,845
2019-08-13 20;29,57233333
2019-08-13 21;30,64066667
2019-08-13 22;29,69733333
2019-08-13 23;27,52133333
2019-08-14 00;25,863
2019-08-14 01;24,31633333
2019-08-14 02;23,1315
2019-08-14 03;22,48216667
2019-08-14 04;22,13633333
2019-08-14 05;22,40183333
2019-08-14 06;23,5835
2019-08-14 07;24,96083333
2019-08-14 08;26,6265
2019-08-14 09;28,6575
2019-08-14 10;30,07816667
2019-08-14 11;31,09666667
2019-08-14 12;32,122
2019-08-14 13;32,90533333
2019-08-14 14;32,76883333
2019-08-14 15;32,1375
2019-08-14 16;31,6975
2019-08-14 17;31,58533333
2019-08-14 18;31,20266667
2019-08-14 19;30,76316667
2019-08-14 20;30,222
2019-08-14 21;30,954
2019-08-14 22;30,09633333
2019-08-14 23;27,924
2019-08-15 00;26,36433333
2019-08-15 01;24,74816667
2019-08-15 02;23,45766667
2019-08-15 03;22,75866667
2019-08-15 04;22,19483333
2019-08-15 05;21,9855
2019-08-15 06;22,16883333
2019-08-15 07;22,12933333
2019-08-15 08;22,66266667
2019-08-15 09;24,13166667
2019-08-15 10;25,7545
2019-08-15 11;27,04
2019-08-15 12;28,001
2019-08-15 13;28,73233333
2019-08-15 14;28,99933333
2019-08-15 15;28,46466667
2019-08-15 16;27,95133333
2019-08-15 17;27,6325
2019-08-15 18;27,46233333
2019-08-15 19;27,2015
2019-08-15 20;27,2885
2019-08-15 21;28,48316667
2019-08-15 22;28,6205
2019-08-15 23;27,042
2019-08-16 00;25,55366667
2019-08-16 01;24,08983333
2019-08-16 02;22,89066667
2019-08-16 03;22,3245
2019-08-16 04;21,98483333
2019-08-16 05;22,1165
2019-08-16 06;23,124
2019-08-16 07;24,29333333
2019-08-16 08;25,72366667
2019-08-16 09;27,86266667
2019-08-16 10;29,337
2019-08-16 11;30,44066667
2019-08-16 12;31,31466667
2019-08-16 13;32,31133333
2019-08-16 14;32,50333333
2019-08-16 15;32,10916667
2019-08-16 16;31,872
2019-08-16 17;31,62066667
2019-08-16 18;31,267
2019-08-16 19;30,83333333
2019-08-16 20;30,48183333
2019-08-16 21;31,3125
2019-08-16 22;30,31233333
2019-08-16 23;28,353
2019-08-17 00;26,7405
2019-08-17 01;25,0305
2019-08-17 02;23,649
2019-08-17 03;22,77283333
2019-08-17 04;22,22266667
2019-08-17 05;22,04333333
2019-08-17 06;22,45733333
2019-08-17 07;22,51916667
2019-08-17 08;23,46666667
2019-08-17 09;25,7175
2019-08-17 10;27,70416667
2019-08-17 11;28,94233333
2019-08-17 12;30,04616667
2019-08-17 13;30,875
2019-08-17 14;31,08216667
2019-08-17 15;30,59466667
2019-08-17 16;30,1215
2019-08-17 17;29,694
2019-08-17 18;29,423
2019-08-17 19;29,0305
2019-08-17 20;28,882
2019-08-17 21;29,90733333
2019-08-17 22;29,16016667
2019-08-17 23;27,31816667
2019-08-18 00;25,67783333
2019-08-18 01;24,1305
2019-08-18 02;22,9135
2019-08-18 03;22,11816667
2019-08-18 04;21,679
2019-08-18 05;21,58383333
2019-08-18 06;21,5175
2019-08-18 07;21,14916667
2019-08-18 08;21,65516667
2019-08-18 09;23,155
2019-08-18 10;24,90683333
2019-08-18 11;26,30983333
2019-08-18 12;27,38383333
2019-08-18 13;28,334
2019-08-18 14;28,94716667
2019-08-18 15;28,41516667
2019-08-18 16;27,97466667
2019-08-18 17;27,55983333
2019-08-18 18;27,33516667
2019-08-18 19;27,2095
2019-08-18 20;27,333
2019-08-18 21;28,74566667
2019-08-18 22;28,771
2019-08-18 23;27,305
2019-08-19 00;25,70766667
2019-08-19 01;24,07033333
2019-08-19 02;22,91566667
2019-08-19 03;22,30633333
2019-08-19 04;22,049
2019-08-19 05;22,33766667
2019-08-19 06;23,97633333
2019-08-19 07;25,79
2019-08-19 08;27,81316667
2019-08-19 09;30,08
2019-08-19 10;31,6375
2019-08-19 11;32,745
2019-08-19 12;33,7025
2019-08-19 13;34,53533333
2019-08-19 14;34,59016667
2019-08-19 15;33,8415
2019-08-19 16;33,36033333
2019-08-19 17;33,062
2019-08-19 18;32,29283333
2019-08-19 19;31,6745
2019-08-19 20;31,3515
2019-08-19 21;32,4115
2019-08-19 22;31,066
2019-08-19 23;28,81166667
2019-08-20 00;27,00683333
2019-08-20 01;25,28883333
2019-08-20 02;24,18483333
2019-08-20 03;23,63
2019-08-20 04;23,318
2019-08-20 05;23,41383333
2019-08-20 06;24,85183333
2019-08-20 07;26,61383333
2019-08-20 08;28,23916667
2019-08-20 09;30,277
2019-08-20 10;31,67683333
2019-08-20 11;32,58583333
2019-08-20 12;33,478
2019-08-20 13;34,04816667
2019-08-20 14;33,5165
2019-08-20 15;32,63716667
2019-08-20 16;32,12366667
2019-08-20 17;31,79733333
2019-08-20 18;31,18733333
2019-08-20 19;30,60466667
2019-08-20 20;30,47333333
2019-08-20 21;31,4875
2019-08-20 22;30,13266667
2019-08-20 23;28,05216667
2019-08-21 00;26,2705
2019-08-21 01;24,68916667
2019-08-21 02;23,614
2019-08-21 03;23,1265
2019-08-21 04;22,92433333
2019-08-21 05;23,2035
2019-08-21 06;24,59433333
2019-08-21 07;26,31283333
2019-08-21 08;27,82
2019-08-21 09;29,781
2019-08-21 10;31,09866667
2019-08-21 11;31,93966667
2019-08-21 12;32,901
2019-08-21 13;33,6135
2019-08-21 14;33,485
2019-08-21 15;32,826
2019-08-21 16;32,58483333
2019-08-21 17;32,22566667
2019-08-21 18;31,846
2019-08-21 19;31,3195
2019-08-21 20;30,938
2019-08-21 21;31,869
2019-08-21 22;30,3675
2019-08-21 23;28,31883333
2019-08-22 00;26,5425
2019-08-22 01;25,0915
2019-08-22 02;23,89516667
2019-08-22 03;23,33116667
2019-08-22 04;22,9305
2019-08-22 05;23,18483333
2019-08-22 06;24,49983333
2019-08-22 07;26,151
2019-08-22 08;27,75516667
2019-08-22 09;30,071
2019-08-22 10;31,441
2019-08-22 11;32,585
2019-08-22 12;33,5415
2019-08-22 13;34,21566667
2019-08-22 14;34,01866667
2019-08-22 15;33,141
2019-08-22 16;32,85716667
2019-08-22 17;32,405
2019-08-22 18;32,11016667
2019-08-22 19;31,4645
2019-08-22 20;31,06783333
2019-08-22 21;32,10633333
2019-08-22 22;30,78166667
2019-08-22 23;28,57716667
2019-08-23 00;26,80516667
2019-08-23 01;25,22466667
2019-08-23 02;24,05933333
2019-08-23 03;23,37883333
2019-08-23 04;23,013
2019-08-23 05;23,165
2019-08-23 06;24,47416667
2019-08-23 07;26,03233333
2019-08-23 08;27,56016667
2019-08-23 09;29,9315
2019-08-23 10;31,539
2019-08-23 11;32,634
2019-08-23 12;33,66066667
2019-08-23 13;34,3565
2019-08-23 14;34,06466667
2019-08-23 15;33,149
2019-08-23 16;32,796
2019-08-23 17;32,6055
2019-08-23 18;32,0095
2019-08-23 19;31,402
2019-08-23 20;31,02316667
2019-08-23 21;31,88516667
2019-08-23 22;30,27516667
2019-08-23 23;28,1585
2019-08-24 00;26,70933333
2019-08-24 01;25,35716667
2019-08-24 02;24,03816667
2019-08-24 03;23,15333333
2019-08-24 04;22,5595
2019-08-24 05;22,25316667
2019-08-24 06;22,543
2019-08-24 07;22,76216667
2019-08-24 08;23,583
2019-08-24 09;25,8515
2019-08-24 10;27,78933333
2019-08-24 11;28,92183333
2019-08-24 12;29,76483333
2019-08-24 13;30,56616667
2019-08-24 14;30,52416667
2019-08-24 15;29,86583333
2019-08-24 16;29,219
2019-08-24 17;28,85416667
2019-08-24 18;28,6235
2019-08-24 19;28,45183333
2019-08-24 20;28,48933333
2019-08-24 21;29,69283333
2019-08-24 22;28,45883333
2019-08-24 23;26,83666667
2019-08-25 00;25,27366667
2019-08-25 01;23,86583333
2019-08-25 02;22,65716667
2019-08-25 03;21,9715
2019-08-25 04;21,44866667
2019-08-25 05;21,23533333
2019-08-25 06;21,33916667
2019-08-25 07;21,161
2019-08-25 08;21,44716667
2019-08-25 09;23,077
2019-08-25 10;24,717
2019-08-25 11;26,099
2019-08-25 12;26,928
2019-08-25 13;27,751
2019-08-25 14;28,2265
2019-08-25 15;27,631
2019-08-25 16;27,09783333
2019-08-25 17;26,76733333
2019-08-25 18;26,4945
2019-08-25 19;26,25016667
2019-08-25 20;26,786
2019-08-25 21;28,661
2019-08-25 22;28,3245
2019-08-25 23;26,7935
2019-08-26 00;25,109
2019-08-26 01;23,77516667
2019-08-26 02;22,89233333
2019-08-26 03;22,456
2019-08-26 04;22,234
2019-08-26 05;22,62983333
2019-08-26 06;24,509
2019-08-26 07;26,958
2019-08-26 08;29,0295
2019-08-26 09;31,20833333
2019-08-26 10;32,8285
2019-08-26 11;33,8055
2019-08-26 12;34,6445
2019-08-26 13;35,0135
2019-08-26 14;34,5775
2019-08-26 15;33,52616667
2019-08-26 16;33,23083333
2019-08-26 17;33,12033333
2019-08-26 18;32,40266667
2019-08-26 19;31,61866667
2019-08-26 20;31,657
2019-08-26 21;32,808
2019-08-26 22;30,88816667
2019-08-26 23;28,5565
2019-08-27 00;26,69083333
2019-08-27 01;25,18116667
2019-08-27 02;24,13233333
2019-08-27 03;23,5595
2019-08-27 04;23,21616667
2019-08-27 05;23,40283333
2019-08-27 06;25,02833333
2019-08-27 07;27,1875
2019-08-27 08;29,01683333
2019-08-27 09;31,20666667
2019-08-27 10;32,4725
2019-08-27 11;33,49966667
2019-08-27 12;34,29816667
2019-08-27 13;34,489
2019-08-27 14;33,61366667
2019-08-27 15;32,71433333
2019-08-27 16;32,18966667
2019-08-27 17;31,85266667
2019-08-27 18;31,47
2019-08-27 19;31,01483333
2019-08-27 20;31,11516667
2019-08-27 21;32,15866667
2019-08-27 22;30,42316667
2019-08-27 23;28,15183333
2019-08-28 00;26,31133333
2019-08-28 01;24,81233333
2019-08-28 02;23,7445
2019-08-28 03;23,21933333
2019-08-28 04;23,04833333
2019-08-28 05;23,27816667
2019-08-28 06;25,01133333
2019-08-28 07;27,05733333
2019-08-28 08;29,0395
2019-08-28 09;31,16716667
2019-08-28 10;32,546
2019-08-28 11;33,71283333
2019-08-28 12;34,54433333
2019-08-28 13;35,10233333
2019-08-28 14;34,7895
2019-08-28 15;33,88816667
2019-08-28 16;33,55616667
2019-08-28 17;33,13216667
2019-08-28 18;32,76316667
2019-08-28 19;32,08233333
2019-08-28 20;31,90933333
2019-08-28 21;33,10766667
2019-08-28 22;31,12266667
2019-08-28 23;28,82916667
2019-08-29 00;27,1075
2019-08-29 01;25,56466667
2019-08-29 02;24,415
2019-08-29 03;23,89166667
2019-08-29 04;23,61433333
2019-08-29 05;23,7135
2019-08-29 06;25,42966667
2019-08-29 07;27,65183333
2019-08-29 08;29,4155
2019-08-29 09;31,66016667
2019-08-29 10;33,212
2019-08-29 11;34,32533333
2019-08-29 12;35,4575
2019-08-29 13;36,054
2019-08-29 14;35,56866667
2019-08-29 15;34,654
2019-08-29 16;34,16283333
2019-08-29 17;33,93516667
2019-08-29 18;33,41266667
2019-08-29 19;32,85333333
2019-08-29 20;32,67483333
2019-08-29 21;33,60483333
2019-08-29 22;31,7355
2019-08-29 23;29,6945
2019-08-30 00;27,769
2019-08-30 01;26,18916667
2019-08-30 02;24,8925
2019-08-30 03;24,26483333
2019-08-30 04;23,93633333
2019-08-30 05;24,04233333
2019-08-30 06;25,69483333
2019-08-30 07;27,83516667
2019-08-30 08;29,47716667
2019-08-30 09;31,85416667
2019-08-30 10;33,47616667
2019-08-30 11;34,7885
2019-08-30 12;35,95483333
2019-08-30 13;36,58983333
2019-08-30 14;36,2435
2019-08-30 15;35,26216667
2019-08-30 16;34,96
2019-08-30 17;34,58066667
2019-08-30 18;33,8415
2019-08-30 19;32,95633333
2019-08-30 20;32,56016667
2019-08-30 21;33,25733333
2019-08-30 22;31,27183333
2019-08-30 23;29,15966667
2019-08-31 00;27,45
2019-08-31 01;25,78116667
2019-08-31 02;24,70516667
2019-08-31 03;23,94183333
2019-08-31 04;23,415
2019-08-31 05;22,99
2019-08-31 06;22,96366667
2019-08-31 07;23,5855
2019-08-31 08;24,29183333
2019-08-31 09;26,601
2019-08-31 10;28,5675
2019-08-31 11;29,8675
2019-08-31 12;30,76433333
2019-08-31 13;31,41
2019-08-31 14;31,40516667
2019-08-31 15;30,72616667
2019-08-31 16;29,96816667
2019-08-31 17;29,5955
2019-08-31 18;29,28533333
2019-08-31 19;28,96816667
2019-08-31 20;29,21366667
2019-08-31 21;30,67116667
2019-08-31 22;29,01366667
2019-08-31 23;27,16983333
2019-09-01 00;25,66666667
2019-09-01 01;24,04783333
2019-09-01 02;22,84033333
2019-09-01 03;22,18583333
2019-09-01 04;21,63616667
2019-09-01 05;21,367
2019-09-01 06;21,54783333
2019-09-01 07;21,576
2019-09-01 08;21,72933333
2019-09-01 09;23,341
2019-09-01 10;24,9795
2019-09-01 11;26,35
2019-09-01 12;27,35183333
2019-09-01 13;28,385
2019-09-01 14;28,96683333
2019-09-01 15;28,328
2019-09-01 16;27,7315
2019-09-01 17;27,30816667
2019-09-01 18;27,34716667
2019-09-01 19;27,10633333
2019-09-01 20;27,93966667
2019-09-01 21;29,838
2019-09-01 22;29,241
2019-09-01 23;27,45466667
2019-09-02 00;25,7295
2019-09-02 01;24,18866667
2019-09-02 02;23,0595
2019-09-02 03;22,55633333
2019-09-02 04;22,36533333
2019-09-02 05;22,88216667
2019-09-02 06;25,0165
2019-09-02 07;27,7425
2019-09-02 08;29,52966667
2019-09-02 09;31,58766667
2019-09-02 10;32,77116667
2019-09-02 11;33,42866667
2019-09-02 12;34,44866667
2019-09-02 13;35,1825
2019-09-02 14;35,039
2019-09-02 15;34,62666667
2019-09-02 16;34,57016667
2019-09-02 17;34,26566667
2019-09-02 18;33,58683333
2019-09-02 19;32,83866667
2019-09-02 20;32,80283333
2019-09-02 21;33,97733333
2019-09-02 22;31,7125
2019-09-02 23;29,31983333
2019-09-03 00;27,68533333
2019-09-03 01;26,25416667
2019-09-03 02;25,224
2019-09-03 03;24,701
2019-09-03 04;24,431
2019-09-03 05;24,558
2019-09-03 06;26,27916667
2019-09-03 07;28,63616667
2019-09-03 08;30,1215
2019-09-03 09;32,15383333
2019-09-03 10;33,58166667
2019-09-03 11;34,79483333
2019-09-03 12;35,98016667
2019-09-03 13;36,865
2019-09-03 14;36,505
2019-09-03 15;36,054
2019-09-03 16;35,98916667
2019-09-03 17;35,6275
2019-09-03 18;34,85666667
2019-09-03 19;33,76133333
2019-09-03 20;33,53983333
2019-09-03 21;34,603
2019-09-03 22;32,107
2019-09-03 23;29,717
2019-09-04 00;28,23766667
2019-09-04 01;26,84083333
2019-09-04 02;25,71366667
2019-09-04 03;25,153
2019-09-04 04;24,77666667
2019-09-04 05;24,96316667
2019-09-04 06;26,73466667
2019-09-04 07;29,00816667
2019-09-04 08;30,56416667
2019-09-04 09;32,56383333
2019-09-04 10;33,7665
2019-09-04 11;34,9775
2019-09-04 12;36,18916667
2019-09-04 13;36,9185
2019-09-04 14;36,55866667
2019-09-04 15;35,98933333
2019-09-04 16;35,863
2019-09-04 17;35,5705
2019-09-04 18;34,84583333
2019-09-04 19;33,87933333
2019-09-04 20;33,77466667
2019-09-04 21;34,67916667
2019-09-04 22;32,31233333
2019-09-04 23;29,73016667
2019-09-05 00;28,34966667
2019-09-05 01;26,84183333
2019-09-05 02;25,70133333
2019-09-05 03;25,154
2019-09-05 04;24,85516667
2019-09-05 05;24,933
2019-09-05 06;26,61583333
2019-09-05 07;28,925
2019-09-05 08;30,22216667
2019-09-05 09;32,07216667
2019-09-05 10;32,86883333
2019-09-05 11;33,657
2019-09-05 12;34,48166667
2019-09-05 13;35,21516667
2019-09-05 14;34,68266667
2019-09-05 15;34,09883333
2019-09-05 16;33,85916667
2019-09-05 17;33,67816667
2019-09-05 18;33,12033333
2019-09-05 19;32,37916667
2019-09-05 20;32,61916667
2019-09-05 21;33,58566667
2019-09-05 22;31,10883333
2019-09-05 23;28,53816667
2019-09-06 00;27,16516667
2019-09-06 01;25,88766667
2019-09-06 02;24,846
2019-09-06 03;24,36483333
2019-09-06 04;24,12533333
2019-09-06 05;24,32733333
2019-09-06 06;25,84716667
2019-09-06 07;28,14983333
2019-09-06 08;29,32
2019-09-06 09;31,06766667
2019-09-06 10;31,95833333
